" ";" ";" ";"2004";37
" ";" ";" ";"2005";32
" ";" ";" ";"2006";46
" ";" ";" ";"2007";50
" ";" ";" ";"2008";64
" ";" ";" ";"2009";46
" ";" ";" ";"2010";64
" ";" ";" ";"2011";71
" ";" ";" ";"2012";70
" ";" ";" ";"2013";79
" ";" ";" ";"2014";54
" ";" ";"40-44 let"
" ";" ";" ";"2003";16
" ";" ";" ";"2004";19
" ";" ";" ";"2005";16
" ";" ";" ";"2006";33
" ";" ";" ";"2007";18
" ";" ";" ";"2008";25
" ";" ";" ";"2009";29
" ";" ";" ";"2010";21
" ";" ";" ";"2011";28
" ";" ";" ";"2012";27
" ";" ";" ";"2013";14
" ";" ";" ";"2014";27
" ";" ";"45-49 let"
" ";" ";" ";"2003";11
" ";" ";" ";"2004";5
" ";" ";" ";"2005";9
" ";" ";" ";"2006";7
" ";" ";" ";"2007";8
" ";" ";" ";"2008";10
" ";" ";" ";"2009";15
" ";" ";" ";"2010";6
" ";" ";" ";"2011";18
" ";" ";" ";"2012";17
" ";" ";" ";"2013";10
" ";" ";" ";"2014";11
" ";" ";"50-54 let"
" ";" ";" ";"2003";9
" ";" ";" ";"2004";5
" ";" ";" ";"2005";3
" ";" ";" ";"2006";8
" ";" ";" ";"2007";7
" ";" ";" ";"2008";5
" ";" ";" ";"2009";7
" ";" ";" ";"2010";11
" ";" ";" ";"2011";6
" ";" ";" ";"2012";8
" ";" ";" ";"2013";11
" ";" ";" ";"2014";3
" ";" ";"55-59 let"
" ";" ";" ";"2003";3
" ";" ";" ";"2004";7
" ";" ";" ";"2005";10
" ";" ";" ";"2006";3
" ";" ";" ";"2007";4
" ";" ";" ";"2008";6
" ";" ";" ";"2009";11
" ";" ";" ";"2010";7
" ";" ";" ";"2011";3
" ";" ";" ";"2012";5
" ";" ";" ";"2013";8
" ";" ";" ";"2014";4
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";5
" ";" ";" ";"2004";8
" ";" ";" ";"2005";8
" ";" ";" ";"2006";5
" ";" ";" ";"2007";7
" ";" ";" ";"2008";9
" ";" ";" ";"2009";9
" ";" ";" ";"2010";12
" ";" ";" ";"2011";6
" ";" ";" ";"2012";8
" ";" ";" ";"2013";10
" ";" ";" ";"2014";13
" ";"Osrednjeslovenska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";12
" ";" ";" ";"2004";7
" ";" ";" ";"2005";5
" ";" ";" ";"2006";9
" ";" ";" ";"2007";4
" ";" ";" ";"2008";7
" ";" ";" ";"2009";14
" ";" ";" ";"2010";10
" ";" ";" ";"2011";8
" ";" ";" ";"2012";4
" ";" ";" ";"2013";7
" ";" ";" ";"2014";6
" ";" ";"20-24 let"
" ";" ";" ";"2003";217
" ";" ";" ";"2004";178
" ";" ";" ";"2005";137
" ";" ";" ";"2006";190
" ";" ";" ";"2007";145
" ";" ";" ";"2008";185
" ";" ";" ";"2009";210
" ";" ";" ";"2010";185
" ";" ";" ";"2011";157
" ";" ";" ";"2012";169
" ";" ";" ";"2013";153
" ";" ";" ";"2014";144
" ";" ";"25-29 let"
" ";" ";" ";"2003";733
" ";" ";" ";"2004";682
" ";" ";" ";"2005";595
" ";" ";" ";"2006";661
" ";" ";" ";"2007";627
" ";" ";" ";"2008";720
" ";" ";" ";"2009";667
" ";" ";" ";"2010";572
" ";" ";" ";"2011";594
" ";" ";" ";"2012";587
" ";" ";" ";"2013";518
" ";" ";" ";"2014";582
" ";" ";"30-34 let"
" ";" ";" ";"2003";505
" ";" ";" ";"2004";504
" ";" ";" ";"2005";464
" ";" ";" ";"2006";518
" ";" ";" ";"2007";567
" ";" ";" ";"2008";598
" ";" ";" ";"2009";574
" ";" ";" ";"2010";583
" ";" ";" ";"2011";624
" ";" ";" ";"2012";612
" ";" ";" ";"2013";537
" ";" ";" ";"2014";486
" ";" ";"35-39 let"
" ";" ";" ";"2003";230
" ";" ";" ";"2004";218
" ";" ";" ";"2005";182
" ";" ";" ";"2006";209
" ";" ";" ";"2007";230
" ";" ";" ";"2008";226
" ";" ";" ";"2009";242
" ";" ";" ";"2010";260
" ";" ";" ";"2011";304
" ";" ";" ";"2012";296
" ";" ";" ";"2013";286
" ";" ";" ";"2014";285
" ";" ";"40-44 let"
" ";" ";" ";"2003";82
" ";" ";" ";"2004";87
" ";" ";" ";"2005";83
" ";" ";" ";"2006";88
" ";" ";" ";"2007";107
" ";" ";" ";"2008";109
" ";" ";" ";"2009";115
" ";" ";" ";"2010";129
" ";" ";" ";"2011";140
" ";" ";" ";"2012";143
" ";" ";" ";"2013";113
" ";" ";" ";"2014";148
" ";" ";"45-49 let"
" ";" ";" ";"2003";50
" ";" ";" ";"2004";58
" ";" ";" ";"2005";46
" ";" ";" ";"2006";54
" ";" ";" ";"2007";50
" ";" ";" ";"2008";65
" ";" ";" ";"2009";53
" ";" ";" ";"2010";53
" ";" ";" ";"2011";58
" ";" ";" ";"2012";80
" ";" ";" ";"2013";71
" ";" ";" ";"2014";69
" ";" ";"50-54 let"
" ";" ";" ";"2003";34
" ";" ";" ";"2004";41
" ";" ";" ";"2005";36
" ";" ";" ";"2006";33
" ";" ";" ";"2007";46
" ";" ";" ";"2008";35
" ";" ";" ";"2009";46
" ";" ";" ";"2010";33
" ";" ";" ";"2011";34
" ";" ";" ";"2012";49
" ";" ";" ";"2013";45
" ";" ";" ";"2014";49
" ";" ";"55-59 let"
" ";" ";" ";"2003";23
" ";" ";" ";"2004";28
" ";" ";" ";"2005";17
" ";" ";" ";"2006";31
" ";" ";" ";"2007";35
" ";" ";" ";"2008";34
" ";" ";" ";"2009";28
" ";" ";" ";"2010";18
" ";" ";" ";"2011";19
" ";" ";" ";"2012";39
" ";" ";" ";"2013";24
" ";" ";" ";"2014";29
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";37
" ";" ";" ";"2004";38
" ";" ";" ";"2005";44
" ";" ";" ";"2006";39
" ";" ";" ";"2007";38
" ";" ";" ";"2008";37
" ";" ";" ";"2009";39
" ";" ";" ";"2010";38
" ";" ";" ";"2011";47
" ";" ";" ";"2012";46
" ";" ";" ";"2013";56
" ";" ";" ";"2014";41
" ";"Gorenjska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";4
" ";" ";" ";"2005";3
" ";" ";" ";"2006";7
" ";" ";" ";"2007";1
" ";" ";" ";"2008";2
" ";" ";" ";"2009";2
" ";" ";" ";"2010";2
" ";" ";" ";"2011";3
" ";" ";" ";"2012";0
" ";" ";" ";"2013";3
" ";" ";" ";"2014";1
" ";" ";"20-24 let"
" ";" ";" ";"2003";111
" ";" ";" ";"2004";101
" ";" ";" ";"2005";54
" ";" ";" ";"2006";80
" ";" ";" ";"2007";62
" ";" ";" ";"2008";48
" ";" ";" ";"2009";76
" ";" ";" ";"2010";61
" ";" ";" ";"2011";68
" ";" ";" ";"2012";75
" ";" ";" ";"2013";55
" ";" ";" ";"2014";53
" ";" ";"25-29 let"
" ";" ";" ";"2003";285
" ";" ";" ";"2004";274
" ";" ";" ";"2005";221
" ";" ";" ";"2006";219
" ";" ";" ";"2007";257
" ";" ";" ";"2008";229
" ";" ";" ";"2009";253
" ";" ";" ";"2010";217
" ";" ";" ";"2011";237
" ";" ";" ";"2012";225
" ";" ";" ";"2013";206
" ";" ";" ";"2014";234
" ";" ";"30-34 let"
" ";" ";" ";"2003";169
" ";" ";" ";"2004";201
" ";" ";" ";"2005";157
" ";" ";" ";"2006";182
" ";" ";" ";"2007";212
" ";" ";" ";"2008";223
" ";" ";" ";"2009";188
" ";" ";" ";"2010";193
" ";" ";" ";"2011";220
" ";" ";" ";"2012";192
" ";" ";" ";"2013";183
" ";" ";" ";"2014";196
" ";" ";"35-39 let"
" ";" ";" ";"2003";73
" ";" ";" ";"2004";71
" ";" ";" ";"2005";49
" ";" ";" ";"2006";71
" ";" ";" ";"2007";57
" ";" ";" ";"2008";84
" ";" ";" ";"2009";73
" ";" ";" ";"2010";91
" ";" ";" ";"2011";97
" ";" ";" ";"2012";118
" ";" ";" ";"2013";110
" ";" ";" ";"2014";100
" ";" ";"40-44 let"
" ";" ";" ";"2003";28
" ";" ";" ";"2004";29
" ";" ";" ";"2005";24
" ";" ";" ";"2006";39
" ";" ";" ";"2007";49
" ";" ";" ";"2008";28
" ";" ";" ";"2009";31
" ";" ";" ";"2010";39
" ";" ";" ";"2011";39
" ";" ";" ";"2012";53
" ";" ";" ";"2013";41
" ";" ";" ";"2014";49
" ";" ";"45-49 let"
" ";" ";" ";"2003";16
" ";" ";" ";"2004";9
" ";" ";" ";"2005";22
" ";" ";" ";"2006";24
" ";" ";" ";"2007";22
" ";" ";" ";"2008";14
" ";" ";" ";"2009";22
" ";" ";" ";"2010";23
" ";" ";" ";"2011";33
" ";" ";" ";"2012";33
" ";" ";" ";"2013";28
" ";" ";" ";"2014";23
" ";" ";"50-54 let"
" ";" ";" ";"2003";16
" ";" ";" ";"2004";9
" ";" ";" ";"2005";8
" ";" ";" ";"2006";20
" ";" ";" ";"2007";11
" ";" ";" ";"2008";13
" ";" ";" ";"2009";10
" ";" ";" ";"2010";17
" ";" ";" ";"2011";15
" ";" ";" ";"2012";22
" ";" ";" ";"2013";14
" ";" ";" ";"2014";17
" ";" ";"55-59 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";8
" ";" ";" ";"2005";6
" ";" ";" ";"2006";6
" ";" ";" ";"2007";7
" ";" ";" ";"2008";7
" ";" ";" ";"2009";13
" ";" ";" ";"2010";12
" ";" ";" ";"2011";14
" ";" ";" ";"2012";7
" ";" ";" ";"2013";13
" ";" ";" ";"2014";9
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";12
" ";" ";" ";"2004";15
" ";" ";" ";"2005";12
" ";" ";" ";"2006";6
" ";" ";" ";"2007";13
" ";" ";" ";"2008";12
" ";" ";" ";"2009";7
" ";" ";" ";"2010";14
" ";" ";" ";"2011";10
" ";" ";" ";"2012";19
" ";" ";" ";"2013";12
" ";" ";" ";"2014";16
" ";"Notranjsko-kraška"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";1
" ";" ";" ";"2008";2
" ";" ";" ";"2009";1
" ";" ";" ";"2010";1
" ";" ";" ";"2011";2
" ";" ";" ";"2012";0
" ";" ";" ";"2013";1
" ";" ";" ";"2014";0
" ";" ";"20-24 let"
" ";" ";" ";"2003";30
" ";" ";" ";"2004";21
" ";" ";" ";"2005";20
" ";" ";" ";"2006";15
" ";" ";" ";"2007";19
" ";" ";" ";"2008";15
" ";" ";" ";"2009";18
" ";" ";" ";"2010";14
" ";" ";" ";"2011";17
" ";" ";" ";"2012";11
" ";" ";" ";"2013";14
" ";" ";" ";"2014";7
" ";" ";"25-29 let"
" ";" ";" ";"2003";87
" ";" ";" ";"2004";64
" ";" ";" ";"2005";51
" ";" ";" ";"2006";73
" ";" ";" ";"2007";73
" ";" ";" ";"2008";67
" ";" ";" ";"2009";69
" ";" ";" ";"2010";69
" ";" ";" ";"2011";53
" ";" ";" ";"2012";52
" ";" ";" ";"2013";46
" ";" ";" ";"2014";51
" ";" ";"30-34 let"
" ";" ";" ";"2003";47
" ";" ";" ";"2004";61
" ";" ";" ";"2005";56
" ";" ";" ";"2006";58
" ";" ";" ";"2007";43
" ";" ";" ";"2008";50
" ";" ";" ";"2009";48
" ";" ";" ";"2010";55
" ";" ";" ";"2011";62
" ";" ";" ";"2012";58
" ";" ";" ";"2013";40
" ";" ";" ";"2014";50
" ";" ";"35-39 let"
" ";" ";" ";"2003";17
" ";" ";" ";"2004";10
" ";" ";" ";"2005";18
" ";" ";" ";"2006";16
" ";" ";" ";"2007";14
" ";" ";" ";"2008";24
" ";" ";" ";"2009";22
" ";" ";" ";"2010";27
" ";" ";" ";"2011";24
" ";" ";" ";"2012";26
" ";" ";" ";"2013";21
" ";" ";" ";"2014";19
" ";" ";"40-44 let"
" ";" ";" ";"2003";6
" ";" ";" ";"2004";11
" ";" ";" ";"2005";9
" ";" ";" ";"2006";6
" ";" ";" ";"2007";11
" ";" ";" ";"2008";12
" ";" ";" ";"2009";6
" ";" ";" ";"2010";5
" ";" ";" ";"2011";5
" ";" ";" ";"2012";16
" ";" ";" ";"2013";10
" ";" ";" ";"2014";12
" ";" ";"45-49 let"
" ";" ";" ";"2003";5
" ";" ";" ";"2004";1
" ";" ";" ";"2005";4
" ";" ";" ";"2006";6
" ";" ";" ";"2007";5
" ";" ";" ";"2008";3
" ";" ";" ";"2009";4
" ";" ";" ";"2010";5
" ";" ";" ";"2011";5
" ";" ";" ";"2012";3
" ";" ";" ";"2013";5
" ";" ";" ";"2014";9
" ";" ";"50-54 let"
" ";" ";" ";"2003";4
" ";" ";" ";"2004";1
" ";" ";" ";"2005";7
" ";" ";" ";"2006";6
" ";" ";" ";"2007";1
" ";" ";" ";"2008";2
" ";" ";" ";"2009";1
" ";" ";" ";"2010";5
" ";" ";" ";"2011";4
" ";" ";" ";"2012";2
" ";" ";" ";"2013";4
" ";" ";" ";"2014";6
" ";" ";"55-59 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";1
" ";" ";" ";"2005";0
" ";" ";" ";"2006";2
" ";" ";" ";"2007";3
" ";" ";" ";"2008";2
" ";" ";" ";"2009";2
" ";" ";" ";"2010";3
" ";" ";" ";"2011";3
" ";" ";" ";"2012";4
" ";" ";" ";"2013";0
" ";" ";" ";"2014";4
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";3
" ";" ";" ";"2004";2
" ";" ";" ";"2005";2
" ";" ";" ";"2006";2
" ";" ";" ";"2007";2
" ";" ";" ";"2008";2
" ";" ";" ";"2009";2
" ";" ";" ";"2010";2
" ";" ";" ";"2011";2
" ";" ";" ";"2012";4
" ";" ";" ";"2013";3
" ";" ";" ";"2014";1
" ";"Goriška"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";1
" ";" ";" ";"2005";2
" ";" ";" ";"2006";0
" ";" ";" ";"2007";3
" ";" ";" ";"2008";3
" ";" ";" ";"2009";4
" ";" ";" ";"2010";2
" ";" ";" ";"2011";0
" ";" ";" ";"2012";4
" ";" ";" ";"2013";0
" ";" ";" ";"2014";2
" ";" ";"20-24 let"
" ";" ";" ";"2003";43
" ";" ";" ";"2004";39
" ";" ";" ";"2005";33
" ";" ";" ";"2006";33
" ";" ";" ";"2007";31
" ";" ";" ";"2008";30
" ";" ";" ";"2009";37
" ";" ";" ";"2010";33
" ";" ";" ";"2011";34
" ";" ";" ";"2012";34
" ";" ";" ";"2013";24
" ";" ";" ";"2014";17
" ";" ";"25-29 let"
" ";" ";" ";"2003";147
" ";" ";" ";"2004";162
" ";" ";" ";"2005";170
" ";" ";" ";"2006";165
" ";" ";" ";"2007";149
" ";" ";" ";"2008";122
" ";" ";" ";"2009";123
" ";" ";" ";"2010";127
" ";" ";" ";"2011";112
" ";" ";" ";"2012";119
" ";" ";" ";"2013";110
" ";" ";" ";"2014";104
" ";" ";"30-34 let"
" ";" ";" ";"2003";110
" ";" ";" ";"2004";110
" ";" ";" ";"2005";121
" ";" ";" ";"2006";121
" ";" ";" ";"2007";147
" ";" ";" ";"2008";129
" ";" ";" ";"2009";121
" ";" ";" ";"2010";135
" ";" ";" ";"2011";127
" ";" ";" ";"2012";137
" ";" ";" ";"2013";102
" ";" ";" ";"2014";120
" ";" ";"35-39 let"
" ";" ";" ";"2003";33
" ";" ";" ";"2004";34
" ";" ";" ";"2005";40
" ";" ";" ";"2006";48
" ";" ";" ";"2007";43
" ";" ";" ";"2008";40
" ";" ";" ";"2009";57
" ";" ";" ";"2010";55
" ";" ";" ";"2011";48
" ";" ";" ";"2012";60
" ";" ";" ";"2013";48
" ";" ";" ";"2014";55
" ";" ";"40-44 let"
" ";" ";" ";"2003";21
" ";" ";" ";"2004";15
" ";" ";" ";"2005";15
" ";" ";" ";"2006";13
" ";" ";" ";"2007";19
" ";" ";" ";"2008";25
" ";" ";" ";"2009";19
" ";" ";" ";"2010";20
" ";" ";" ";"2011";23
" ";" ";" ";"2012";27
" ";" ";" ";"2013";24
" ";" ";" ";"2014";27
" ";" ";"45-49 let"
" ";" ";" ";"2003";5
" ";" ";" ";"2004";13
" ";" ";" ";"2005";5
" ";" ";" ";"2006";11
" ";" ";" ";"2007";8
" ";" ";" ";"2008";10
" ";" ";" ";"2009";10
" ";" ";" ";"2010";8
" ";" ";" ";"2011";9
" ";" ";" ";"2012";7
" ";" ";" ";"2013";8
" ";" ";" ";"2014";11
" ";" ";"50-54 let"
" ";" ";" ";"2003";7
" ";" ";" ";"2004";6
" ";" ";" ";"2005";7
" ";" ";" ";"2006";5
" ";" ";" ";"2007";14
" ";" ";" ";"2008";8
" ";" ";" ";"2009";7
" ";" ";" ";"2010";12
" ";" ";" ";"2011";9
" ";" ";" ";"2012";10
" ";" ";" ";"2013";5
" ";" ";" ";"2014";9
" ";" ";"55-59 let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";0
" ";" ";" ";"2005";6
" ";" ";" ";"2006";7
" ";" ";" ";"2007";4
" ";" ";" ";"2008";5
" ";" ";" ";"2009";6
" ";" ";" ";"2010";10
" ";" ";" ";"2011";7
" ";" ";" ";"2012";6
" ";" ";" ";"2013";4
" ";" ";" ";"2014";4
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";10
" ";" ";" ";"2004";13
" ";" ";" ";"2005";6
" ";" ";" ";"2006";5
" ";" ";" ";"2007";7
" ";" ";" ";"2008";7
" ";" ";" ";"2009";2
" ";" ";" ";"2010";6
" ";" ";" ";"2011";5
" ";" ";" ";"2012";11
" ";" ";" ";"2013";12
" ";" ";" ";"2014";7
" ";"Obalno-kraška"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";2
" ";" ";" ";"2005";1
" ";" ";" ";"2006";5
" ";" ";" ";"2007";1
" ";" ";" ";"2008";1
" ";" ";" ";"2009";2
" ";" ";" ";"2010";1
" ";" ";" ";"2011";2
" ";" ";" ";"2012";1
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"20-24 let"
" ";" ";" ";"2003";44
" ";" ";" ";"2004";38
" ";" ";" ";"2005";30
" ";" ";" ";"2006";32
" ";" ";" ";"2007";28
" ";" ";" ";"2008";40
" ";" ";" ";"2009";35
" ";" ";" ";"2010";42
" ";" ";" ";"2011";29
" ";" ";" ";"2012";37
" ";" ";" ";"2013";18
" ";" ";" ";"2014";27
" ";" ";"25-29 let"
" ";" ";" ";"2003";126
" ";" ";" ";"2004";122
" ";" ";" ";"2005";105
" ";" ";" ";"2006";113
" ";" ";" ";"2007";113
" ";" ";" ";"2008";104
" ";" ";" ";"2009";110
" ";" ";" ";"2010";84
" ";" ";" ";"2011";84
" ";" ";" ";"2012";83
" ";" ";" ";"2013";88
" ";" ";" ";"2014";86
" ";" ";"30-34 let"
" ";" ";" ";"2003";98
" ";" ";" ";"2004";101
" ";" ";" ";"2005";110
" ";" ";" ";"2006";115
" ";" ";" ";"2007";114
" ";" ";" ";"2008";105
" ";" ";" ";"2009";87
" ";" ";" ";"2010";105
" ";" ";" ";"2011";92
" ";" ";" ";"2012";122
" ";" ";" ";"2013";94
" ";" ";" ";"2014";96
" ";" ";"35-39 let"
" ";" ";" ";"2003";52
" ";" ";" ";"2004";46
" ";" ";" ";"2005";43
" ";" ";" ";"2006";45
" ";" ";" ";"2007";40
" ";" ";" ";"2008";50
" ";" ";" ";"2009";41
" ";" ";" ";"2010";54
" ";" ";" ";"2011";67
" ";" ";" ";"2012";58
" ";" ";" ";"2013";59
" ";" ";" ";"2014";53
" ";" ";"40-44 let"
" ";" ";" ";"2003";23
" ";" ";" ";"2004";22
" ";" ";" ";"2005";22
" ";" ";" ";"2006";34
" ";" ";" ";"2007";20
" ";" ";" ";"2008";33
" ";" ";" ";"2009";28
" ";" ";" ";"2010";29
" ";" ";" ";"2011";27
" ";" ";" ";"2012";22
" ";" ";" ";"2013";29
" ";" ";" ";"2014";35
" ";" ";"45-49 let"
" ";" ";" ";"2003";16
" ";" ";" ";"2004";13
" ";" ";" ";"2005";13
" ";" ";" ";"2006";9
" ";" ";" ";"2007";18
" ";" ";" ";"2008";14
" ";" ";" ";"2009";10
" ";" ";" ";"2010";10
" ";" ";" ";"2011";19
" ";" ";" ";"2012";21
" ";" ";" ";"2013";13
" ";" ";" ";"2014";23
" ";" ";"50-54 let"
" ";" ";" ";"2003";10
" ";" ";" ";"2004";12
" ";" ";" ";"2005";16
" ";" ";" ";"2006";9
" ";" ";" ";"2007";10
" ";" ";" ";"2008";8
" ";" ";" ";"2009";7
" ";" ";" ";"2010";16
" ";" ";" ";"2011";17
" ";" ";" ";"2012";7
" ";" ";" ";"2013";10
" ";" ";" ";"2014";11
" ";" ";"55-59 let"
" ";" ";" ";"2003";4
" ";" ";" ";"2004";6
" ";" ";" ";"2005";6
" ";" ";" ";"2006";6
" ";" ";" ";"2007";5
" ";" ";" ";"2008";14
" ";" ";" ";"2009";6
" ";" ";" ";"2010";8
" ";" ";" ";"2011";10
" ";" ";" ";"2012";6
" ";" ";" ";"2013";10
" ";" ";" ";"2014";8
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";12
" ";" ";" ";"2004";8
" ";" ";" ";"2005";11
" ";" ";" ";"2006";6
" ";" ";" ";"2007";11
" ";" ";" ";"2008";13
" ";" ";" ";"2009";13
" ";" ";" ";"2010";8
" ";" ";" ";"2011";13
" ";" ";" ";"2012";14
" ";" ";" ";"2013";20
" ";" ";" ";"2014";14
"Nevesta"
" ";"Pomurska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";8
" ";" ";" ";"2005";4
" ";" ";" ";"2006";10
" ";" ";" ";"2007";3
" ";" ";" ";"2008";5
" ";" ";" ";"2009";6
" ";" ";" ";"2010";5
" ";" ";" ";"2011";4
" ";" ";" ";"2012";10
" ";" ";" ";"2013";4
" ";" ";" ";"2014";3
" ";" ";"20-24 let"
" ";" ";" ";"2003";109
" ";" ";" ";"2004";85
" ";" ";" ";"2005";52
" ";" ";" ";"2006";58
" ";" ";" ";"2007";49
" ";" ";" ";"2008";42
" ";" ";" ";"2009";53
" ";" ";" ";"2010";44
" ";" ";" ";"2011";39
" ";" ";" ";"2012";47
" ";" ";" ";"2013";49
" ";" ";" ";"2014";34
" ";" ";"25-29 let"
" ";" ";" ";"2003";152
" ";" ";" ";"2004";159
" ";" ";" ";"2005";138
" ";" ";" ";"2006";131
" ";" ";" ";"2007";144
" ";" ";" ";"2008";136
" ";" ";" ";"2009";136
" ";" ";" ";"2010";113
" ";" ";" ";"2011";105
" ";" ";" ";"2012";133
" ";" ";" ";"2013";125
" ";" ";" ";"2014";114
" ";" ";"30-34 let"
" ";" ";" ";"2003";54
" ";" ";" ";"2004";49
" ";" ";" ";"2005";46
" ";" ";" ";"2006";63
" ";" ";" ";"2007";74
" ";" ";" ";"2008";78
" ";" ";" ";"2009";63
" ";" ";" ";"2010";82
" ";" ";" ";"2011";86
" ";" ";" ";"2012";84
" ";" ";" ";"2013";78
" ";" ";" ";"2014";88
" ";" ";"35-39 let"
" ";" ";" ";"2003";17
" ";" ";" ";"2004";20
" ";" ";" ";"2005";22
" ";" ";" ";"2006";21
" ";" ";" ";"2007";18
" ";" ";" ";"2008";28
" ";" ";" ";"2009";26
" ";" ";" ";"2010";28
" ";" ";" ";"2011";33
" ";" ";" ";"2012";39
" ";" ";" ";"2013";42
" ";" ";" ";"2014";52
" ";" ";"40-44 let"
" ";" ";" ";"2003";12
" ";" ";" ";"2004";5
" ";" ";" ";"2005";4
" ";" ";" ";"2006";19
" ";" ";" ";"2007";6
" ";" ";" ";"2008";11
" ";" ";" ";"2009";6
" ";" ";" ";"2010";10
" ";" ";" ";"2011";14
" ";" ";" ";"2012";14
" ";" ";" ";"2013";18
" ";" ";" ";"2014";20
" ";" ";"45-49 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";6
" ";" ";" ";"2005";11
" ";" ";" ";"2006";7
" ";" ";" ";"2007";7
" ";" ";" ";"2008";6
" ";" ";" ";"2009";3
" ";" ";" ";"2010";6
" ";" ";" ";"2011";9
" ";" ";" ";"2012";11
" ";" ";" ";"2013";4
" ";" ";" ";"2014";10
" ";" ";"50-54 let"
" ";" ";" ";"2003";6
" ";" ";" ";"2004";7
" ";" ";" ";"2005";6
" ";" ";" ";"2006";5
" ";" ";" ";"2007";5
" ";" ";" ";"2008";3
" ";" ";" ";"2009";6
" ";" ";" ";"2010";7
" ";" ";" ";"2011";11
" ";" ";" ";"2012";6
" ";" ";" ";"2013";8
" ";" ";" ";"2014";8
" ";" ";"55-59 let"
" ";" ";" ";"2003";3
" ";" ";" ";"2004";4
" ";" ";" ";"2005";2
" ";" ";" ";"2006";4
" ";" ";" ";"2007";4
" ";" ";" ";"2008";0
" ";" ";" ";"2009";1
" ";" ";" ";"2010";3
" ";" ";" ";"2011";1
" ";" ";" ";"2012";3
" ";" ";" ";"2013";1
" ";" ";" ";"2014";1
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";3
" ";" ";" ";"2004";4
" ";" ";" ";"2005";4
" ";" ";" ";"2006";2
" ";" ";" ";"2007";1
" ";" ";" ";"2008";2
" ";" ";" ";"2009";1
" ";" ";" ";"2010";2
